o:id,o:resource_template,o:resource_class,o:owner,o:is_public,dcterms:title,dcterms:identifier,dcterms:created,dcterms:available,dcterms:isPartOf,dcterms:hasPart,dcterms:dateSubmitted,dcterms:license,bibo:number,rdfs:comment,crm:P16i_was_used_for,crm:P44_has_condition,crm:P57_has_number_of_parts,crm:P70i_is_documented_in,crm:P187_has_production_plan,curation:status,modsci:hasManufacturer,modsci:hasScientificInstrumentManufacturer,modsci:instrumentUsedInScience,modsci:isManufacturerOf,modsci:usesInstrument,rico:documentedBy,rico:hasOrHadIdentifier,rico:hasOrHadPhysicalLocation,rico:descriptiveNote,rico:location,rico:measure,rico:technicalCharacteristics,schema:brand,schema:dateCreated,schema:model,schema:storageRequirements,schema:serialNumber,schema:material
4475,Instruments scientifiques,dctype:PhysicalObject,thomas.chaineux@chartes.psl.eu,true,Microscope polarisant à appareil de Nörremberg,SEGUIN-0023,,,,,2021-09-22,,16521,"Jules Duboscq décrit, dans ses catalogues, un appareil (sans nom spécifique) associant un microscope polarisant monté sur un appareil de Nörremberg (voir liens d'information Internet).
Les valeurs d'encombrement sont celles de l'appareil, le tiroir carré faisant les mêmes largeur et longueur, et une hauteur de 4cm.",Cet appareil permet d'observer et d'étudier les propriétés optiques biréfringentes des minéraux.,"Bon état. La couche superficielle dorée du métal est fortement rayée et disparue par endroits. L'objet est globalement sale, notamment les glaces. Quelques échantillons sont abimés et leur enchâssement de liège",2,https://en.wikipedia.org/wiki/Johann_Gottlieb_Norremberg | http://cnum.cnam.fr/CGI/rediri.cgi?M20328_221,,,http://viaf.org/viaf/95912279 Jules Duboscq,,4040 | 4038,,,19334 | 19326 | 19324 | 19323 | 19322 | 19315 | 19314 | 19232,2.1.28,Cabinet de physique,"Gravé sur le disque support du microscope : ""J. Duboscq à Paris"".
Le limbe de ce même disque porte la gravure d'une graduation du cercle en deux fois 180 degrés, chiffrée de 10 en 10 (chiffres parfois difficilement lisibles), et graduée à l'unité. Un vernier associé à ce limbe porte une graduation symétrique, chiffrée ""0"" et ""60"" en miroir, avec 30 graduations unité de chaque côté.
Sur le cadran circulaire lié à la glace pivotante, le demi-cercle supérieur est gradué de 10 en 10, puis de 5 en 5, et chiffré ""0"" (au sommet), ""30"", 60"", ""00"" (au niveau 90°), de façon symétrique.
Les deux porte-échantillon comportent un limbe gradué en deux fois 180 degrés (difficilement lisible sur le porte-échantillon supérieur), chiffré de 10 en 10 et gradué par unité.
Une étiquette en papier collée sur le corps du microscope présente, écrit à la main au crayon : ""Polarimètre Dubosc [sic]"".
Les échantillons comportent de nombreuses inscriptions au crayon, sur leur partie en liège, décrivant la coupe présentée et parfois le plan de polarisation par une flèche.",https://sws.geonames.org/2988507/ Paris,"61 cm (hauteur) x 19,5 cm (largeur) x 19,5 cm (longueur)",,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2416 Verre | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2124 Métal | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2727 Liège
4474,Instruments scientifiques,dctype:PhysicalObject,thomas.chaineux@chartes.psl.eu,true,Galvanomètre de Nobili,SEGUIN-0022,,,,,2021-09-21,,16517,,"Cet appareil permet de mesurer le sens et l'intensité d'un courant électrique même faible. Quand le courant passe, l'aiguille aimantée dévie et oscille avant de se stabiliser sur le cadran gradué où il suffit de lire la valeur du courant électrique.",Mauvais état. Le fil de soie maintenant l'aiguille est cassé. Le sommet de la cloche en verre est fissuré,1,,,Intégrité: non,http://viaf.org/viaf/8146287 Heinrich Daniel‏ Ruhmkorff,,4040 | 4022,,,19329 | 19299,2.1.27,Cabinet de physique,"Sur le cadran, gravé :
""Ruhmkorff
à Paris""

Également gravé sur le cadran, une graduation angulaire symétrique, de 0 à 90, vers la gauche (sens antihoraire) et vers la droite (sens horaire), avec chiffraison de 10 en 10, et graduation de 10 en 10, 5 en 5, puis unité.

Sur les six bornes électriques alignées devant la cloche, sont gravées, chacune deux fois, ""A"", ""B"", ""C"" et ""D"".",https://sws.geonames.org/2988507/ Paris,"35 cm (hauteur). Diamètre: 23,5 cm",,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2416 Verre | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2154 Laiton | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2124 Métal
4473,Instruments scientifiques,,thomas.chaineux@chartes.psl.eu,true,Miroir sur socle,SEGUIN-0021,,,,,2021-12-01,,16641,,"Le miroir permet de réaliser des expériences d'optique, en utilisant notamment la lumière naturelle du soleil.","État médiocre. Très abimé, il manque le socle",,,,Intégrité: oui. Fonctionnel,,,4040 | 4038,,,,,Cabinet de physique,,,2 cm (hauteur) x 9 cm (largeur) x 12 cm (longueur),,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2663 Carton | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2416 Verre
4472,Instruments scientifiques,,thomas.chaineux@chartes.psl.eu,true,Prisme avec cache,SEGUIN-0020,,,,,2021-12-01,,16640,,Ce type de prisme permet d'étudier la lumière en la décomposant.,Bon état,,,,Intégrité: oui. Fonctionnel,,,4040 | 4038,,,19335,"1.2.12, 1.1b.11, 1.2",Cabinet de physique,,,"7,5 cm (hauteur) x 4 cm (largeur) x 8 cm (longueur)",,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2663 Carton | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2416 Verre
4471,Instruments scientifiques,,thomas.chaineux@chartes.psl.eu,true,Moteur électrique ?,SEGUIN-0019,,,,,2021-09-21,,16518,,"Peut-être s'agit-il d'un prototype de moteur électrique. Des traits de construction légèrement gravés à la main à différents endroits, et le manque d'ajustement de certains éléments de l'armature ou de certaines barrettes de fer laissent penser à une construction maison.",Mauvais état. La vis de serrage de la roue dentée est très corrodée,1,https://www.eti.kit.edu/english/1376.php,,,,,http://ark.bnf.fr/ark:/12148/cb11950702h électrotechnique | 4040,,,,1.2.14,Cabinet de physique,"Sur une étiquette en carton coupée :
""[?]SSON""
""[?]P[A?]INE""",,17 cm (hauteur) x 26 cm (largeur) x 37 cm (longueur),,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2563 Bois | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2185 Fer | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2154 Laiton
4470,Instruments scientifiques,,thomas.chaineux@chartes.psl.eu,true,Accessoires en vrac,SEGUIN-0018,,,,,2021-12-01,,16639,2 exemplaires,A compléter et voir si ces accessoires peuvent retrouver leur objet maître.,Bon état,,,,Intégrité: oui,,,4040 | 4038,,,,"1.2.12, 1.1b.11, 1.2",Cabinet de physique,,,17 cm (hauteur). Diamètre: 7 cm,,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2563 Bois | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2124 Métal
4469,Instruments scientifiques,,thomas.chaineux@chartes.psl.eu,true,Combiné de téléphone,SEGUIN-0017,,,,,2021-12-01,,16638,2 exemplaires,Cet appareil permet de transmettre et d'amplifier (?) les sons.,Bon état,,,,Intégrité: oui,,,http://ark.bnf.fr/ark:/12148/cb11932109b Informatique | http://ark.bnf.fr/ark:/12148/cb11938923j Communication | http://ark.bnf.fr/ark:/12148/cb119335984 télécommunications,,,,1.2.15,Cabinet de physique,,,17 cm (hauteur). Diamètre: 7 cm,,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2563 Bois | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2124 Métal
4468,Instruments scientifiques,,thomas.chaineux@chartes.psl.eu,true,Sonnerie électrique à timbre murale,SEGUIN-0016,,,,,2021-09-21,,16515,,"Elle sert d'avertisseur pour un appel, associée à un téléphone.","Mauvais état. Certaines parties en métal sont très corrodées. Le bas de l'armature métallique, là où le timbre est fixé, est déformé et se décolle de la planchette",1,,,Intégrité: oui,,,http://ark.bnf.fr/ark:/12148/cb11932109b Informatique | http://ark.bnf.fr/ark:/12148/cb11938923j Communication | http://ark.bnf.fr/ark:/12148/cb119335984 télécommunications,,,,1.1b.8,Cabinet de physique,,,"9 cm (hauteur) x 9,5 cm (largeur) x 19 cm (longueur)",,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2563 Bois | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2124 Métal
4467,Instruments scientifiques,dctype:PhysicalObject,thomas.chaineux@chartes.psl.eu,true,Téléphone,SEGUIN-0015,,,,,2021-12-01,,16637,,Le téléphone est un instrument de communication qui peut également servir à l'étude de la propagation des sons (science de l'acoustique).,Mauvais état,,,,Intégrité: non. Fonctionnel,http://viaf.org/viaf/159277755 Société générale des téléphones,,http://ark.bnf.fr/ark:/12148/cb11932109b Informatique | http://ark.bnf.fr/ark:/12148/cb11938923j Communication | http://ark.bnf.fr/ark:/12148/cb119335984 télécommunications,,,,1.1b.7 + 1.1b.10,Cabinet de physique,"Sur une plaque métallique fixée sur le téléphone ""Sonnerie électrique - Sté Gén des Téléphones - Agnece ...de Lyon - Rue de l'Hôtel de Ville, 31""

Sur le long combiné ""Sté gén. des téléphones""",,46 cm (hauteur) x 14 cm (largeur) x 20 cm (longueur),,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2563 Bois | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2124 Métal
4466,Instruments scientifiques,,thomas.chaineux@chartes.psl.eu,true,Baguettes de verre,SEGUIN-0014,,,,,2021-12-01,,16636,,"Elles devaient servir pour des études d'électrostatique, le verre étant un isolant.",Mauvais état,,,,Intégrité: non. Fonctionnel,,,http://ark.bnf.fr/ark:/12148/cb11958159r électrostatique | 4040,,,,1.1b.8,Cabinet de physique,,,,,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2416 Verre
4465,Instruments scientifiques,,thomas.chaineux@chartes.psl.eu,true,Porte-lumière,SEGUIN-0013,,,,,2021-09-21,,16516,,Ce système permet de diriger la lumière (naturelle ou artificielle) vers un endroit donné. Le système s'installe peut-être sur une lanterne magique ou de projection.,Bon état. Les deux tiges en laiton supportant le plan orientable sont très corrodées. Le miroir est également très corrodé,1,,,Intégrité: oui,,,4040 | 4038,,,19335 | 19314,1.1.6,Cabinet de physique,,,"39,5 cm (hauteur) x 23 cm (largeur) x 23 cm (longueur)",,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2563 Bois | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2416 Verre | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2124 Métal
4464,Instruments scientifiques,dctype:PhysicalObject,thomas.chaineux@chartes.psl.eu,true,Base de téléphone,SEGUIN-0012,,,4462,,2021-12-01,,16635,"SFTSB : nom complet du fabricant : Société Française des Téléphones Système Berliner

Emil Berliner (1851-1929), ingénieur allemand naturalisé américain. En 1876, il découvre l'invention d'Alexandre Graham-Bell, le téléphone. En quelques mois, il invente plusieurs prototypes de microphone et de transformateur permettant au téléphone de Bell de devenir un outil pratique de communication.",Le téléphone sert dans les télécommunications mais également pour étudier la propagation des ondes sonores et leur vitesse (science de l'acoustique).,Bon état,,www.téléphones-ancien.org/ | jean.godi.free.fr/histoire/berliner.htm,,Intégrité: non,SFTSB,,http://ark.bnf.fr/ark:/12148/cb11932109b Informatique | http://ark.bnf.fr/ark:/12148/cb11938923j Communication | http://ark.bnf.fr/ark:/12148/cb119335984 télécommunications,,,,1.1.4,Cabinet de physique,"Sur une plaque fixée sur le téléphone ""SOCIETE FRANCAISE DES TELEPHONES"" ""SYSTEME BERLINER""""PARIS""",https://sws.geonames.org/2988507/ Paris,8 cm (hauteur) x 13 cm (largeur) x 23 cm (longueur),,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2563 Bois | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2124 Métal
4463,Instruments scientifiques,dctype:PhysicalObject,thomas.chaineux@chartes.psl.eu,true,Boite d'accessoires de l'héliostat de Silbermann,SEGUIN-0011a,,,4462,,2021-09-21,,16514,,Ces accessoires complètent l'héliostat et son utilisation.,Bon état,1,,,Intégrité: oui,http://viaf.org/viaf/95912279 Jules Duboscq,,4001 | astronomie galactique,,,,1.1.1,Cabinet de physique,"Sur le couvercle de la boite :
""HÉLIOSTAT"" imprimé sur une étiquette
Sur une autre étiquette, imprimé :
""J. DUBOSCQ
21, Rue de l'Odéon Paris""
entre les deux lignes, écrit à l'encre à la main :
""Miroir en verre argenté""",https://sws.geonames.org/2988507/ Paris,"5,5 cm (hauteur) x 11,5 cm (largeur) x 19 cm (longueur)",,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2663 Carton | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2416 Verre | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2154 Laiton
4462,Instruments scientifiques,dctype:PhysicalObject,thomas.chaineux@chartes.psl.eu,true,Héliostat de Silbermann,SEGUIN-0011,,,,4463 | 4464,2021-09-21,,16513,"En vis-à-vis, sur l'axe vertical de l'horloge, une graduation angulaire de 0 à 30 est gravée, avec graduation principale de 10 en 10, puis de 5 en 5, et unité. Elle est chiffrée de 10 en 10.
Sur le disque de rotation du miroir, il est indiqué aux quatre points cardinaux : ""Midi"", ""Minuit"", ""Est"", ""Ouest"". Le disque est gradué en deux fois 12 heures, avec chiffraison par heure (les deux ""12"" en face de ""Minuit"" et ""Midi""), graduation principale en heures, puis en demi-heures, et en douzièmes d'heure.
Le cercle de déclinaison sur lequel pivote le miroir perpendiculairement au disque horaire, est gradué d'un côté en degrés, de l'autre en jours et mois. La graduation en degrés est symétrique autour de zéro et va jusqu'à 30, avec chiffraison de 10 en 10 et graduation en dizaines de degrés, demi-dizaines de degrés, degrés puis demi-degrés. En vis-à-vis, sur une pièce fixe par rapport au disque, une graduation angulaire symétrique autour de zéro et allant jusqu'à 6 (chiffrée ""0"" et ""6"") est gravée, avec graduation principale en 6 puis unité. La graduation en jours et mois est graduée et chiffrée chaque mois pour les jours ""1"", ""5"", ""10"", ""15"", ""20"" et ""25"". Chaque mois est indiqué par la gravure de son initiale (""J"", ""F"", ""M"", etc.).",Cet appareil permet de suivre la course du soleil.,Bon état. Une tâche de liquide blanc (peinture ?) est située sur l'axe auquel l'horloge est fixée,2,,Silbermann,Intégrité: oui,http://viaf.org/viaf/95912279 Jules Duboscq,,4001 | astronomie galactique,,,,1.1.1,Cabinet de physique,"Gravé sur le dessus du cylindre de l'horloge :
En haut : ""J. Duboscq . Paris""
En bas : ""N°147""
A droite, en face d'une aiguille index, les lettres ""A"" pour ""arrêt"" et ""M"" pour ""mouvement"" sont gravées.
De part et d'autre de l'axe central, deux cadrans indiquant les minutes et les secondes sont gradués à l'unité, avec chiffraison de quart en quart : ""15"", ""30"", ""45"", ""60"". Sur le cadran de gauche le nombre ""45"" est illisible.
Au bas, entre les deux cadrans, l'index mobile est gradué symétriquement autour du chiffre ""0"", et encadré par les lettres ""A"" (pour ""avance"") et ""R"" (pour ""retard"").
Sur le disque horizontal qui supporte l'héliostat, une graduation symétrique autour de ""0"" chiffrée ""10"" à chaque extrémité, comporte des graduations de 5 en 5 puis unité. En vis-à-vis, une pièce de laiton comporte un repère chiffré ""0"". Le niveau à bulle fixé sur le disque comporte symétriquement deux graduations de cinq unités chacune, sans chiffraison.
Sur le quart de cercle fixé à l'axe horizontal de l'horloge (arc de latitude), une graduation angulaire de 0 à 110 est gravée, avec graduations principales de 10 en 10, puis de 5 en 5, d'échelon unité et enfin demi-unité. Cette graduation est chiffrée de 10 en 10.",https://sws.geonames.org/2988507/ Paris,50 cm (hauteur) x 32 cm (largeur) x 40 cm (longueur),,,,,,147,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2416 Verre | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2154 Laiton | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2124 Métal
4461,Instruments scientifiques,,thomas.chaineux@chartes.psl.eu,true,Manipulateurs de télégraphe Bréguet à cadran,SEGUIN-0010,,,,,2021-09-21,,16512,Les valeurs d'encombrement sont celles d'un exemplaire.,Cet appareil permet d'émettre des messages sous forme alphabétique et numérique très rapidement et sur de grandes distances.,"Bon état. Le carton du cadran est très sale, et nettement dégradé sur l'un des deux exemplaires. Un pied en bois du socle est manquant sur l'autre. Une vis d'un plot électrique manque également sur l'un",1,Aseiste,,Intégrité: non,,,http://ark.bnf.fr/ark:/12148/cb11932109b Informatique | http://ark.bnf.fr/ark:/12148/cb11938923j Communication | http://ark.bnf.fr/ark:/12148/cb119335984 télécommunications,,,,1.1.2,Cabinet de physique,"Sur le tour externe du cadran, recouvert de carton, les nombres de 1 à 26 sont imprimés dans le sens horaire. En vis-à-vis, sur un cercle intérieur, toutes les lettres de l'alphabet sont imprimées de A (1) à Z (26). Après le nombre 26/lettre Z, une croix est imprimée sur la hauteur des deux cercles.",,"5,5 cm (hauteur) x 13,6 cm (largeur) x 13,6 cm (longueur)",,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2563 Bois | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2663 Carton | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2124 Métal
4460,Instruments scientifiques,,thomas.chaineux@chartes.psl.eu,true,Boite de poids,SEGUIN-0009,,,,,2021-12-01,,16634,Dimensions de la boite,Cette boite de poids est utilisée avec une balance à double plateau pour réaliser la pesée d'éléments.,Bon état,,,,,,,http://ark.bnf.fr/ark:/12148/cb11933128v physique du solide | 4040,,,,1.1.5,Cabinet de physique,,,11 cm (hauteur) x 10 cm (largeur) x 24 cm (longueur),,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2563 Bois | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2154 Laiton
4459,Instruments scientifiques,,thomas.chaineux@chartes.psl.eu,true,Manipulateurs de télégraphe à cadran,SEGUIN-0008,,,,,2021-09-21,,16511,Les valeurs d'encombrement sont celles d'un exemplaire.,Cet appareil permet d'émettre des messages sous forme alphabétique et numérique très rapidement et sur de grandes distances.,Bon état,1,Aseiste,,,,,http://ark.bnf.fr/ark:/12148/cb11932109b Informatique | http://ark.bnf.fr/ark:/12148/cb11938923j Communication | http://ark.bnf.fr/ark:/12148/cb119335984 télécommunications,,,,1.1.3,Cabinet de physique,"Sur le tour du cadran, toutes les lettres de l'alphabet sont gravées de A à Z, sans le W, et avec un zéro entre le Z et le A, séparées par des points médians. En vis-à-vis des lettres, sur un cercle intérieur, deux séries de chiffres de 1 à 9 suivis d'un zéro sont gravées, l'une dans le sens de l'alphabet en vis-à-vis, de A (1) à J (0), l'autre dans le sens inverse, de Z (1) à P (0). En face du zéro séparant le Z et le A, un autre zéro est inscrit, séparant les deux séries de chiffres.",,"7 cm (hauteur) x 17,5 cm (largeur) x 17,5 cm (longueur)",,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2563 Bois | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2416 Verre | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2154 Laiton
4458,Instruments scientifiques,,thomas.chaineux@chartes.psl.eu,true,Baromètre portatif,SEGUIN-0007,,,,,2021-09-21,,16519,"[Fin des inscriptions :
Sur la planche de droite, le baromètre est gradué de 0 à près de 30, avec chiffraison de 1 à 29, graduation unité de zéro à 21 puis graduations secondaires par tiers d'unité puis douzièmes d'unité. La graduation zéro est marquée ""Niveau"" en face, sur la planche de gauche.]

La température de -18,28°C correspond probablement à la température la plus basse mesurée lors de l'hiver 1830 à Paris, où la Seine gela.

Les valeurs d'encombrement sont celles de l'une des planches. Les deux sont de même taille.",Le baromètre sert à mesurer la pression atmosphérique et connaître ainsi les données météorologiques au quotidien. Ce baromètre est équipé d'un thermomètre de comparaison.,Mauvais état. Le tube barométrique est manquant. Les charnières sont cassées. La peinture blanche est usée. Certaines inscriptions sont à moitié effacées et illisibles,2,,,Intégrité: non. Non fonctionnel,,,http://ark.bnf.fr/ark:/12148/cb11974343c environnement | 4034,,,,1.1.7,Cabinet de physique,"Toutes les inscriptions sont manuelles à l'encre, à l'exception de la plaque de fer.
Au sommet, à cheval entre les deux planches : ""Baromètre Portatif""
Sur la plaque de fer, gravé, l'un en-dessous de l'autre :
""Très sec / B. Fixe / B. Tems / VARIABLE / Pluie ou Vt [Vent ?] / G[ran]de Pluie / Tempête""
En haut du thermomètre : ""Thermomètre de Comparaison""
Le thermomètre est gradué, à droite en centigrades de -23 à +82, avec chiffraison de -20 à +70 de 10 en 10 et graduation de 5 en 5 puis à l'unité, à gauche en degrés Réaumur de -18 à +61, avec chiffraison de -10 à +60 de 10 en 10 (unique 0 commun aux deux échelles) et graduation de 5 en 5 puis à l'unité. Les unités ""centigrade"" et ""Réaumur"" sont inscrites de part et d'autre du réservoir.
L'échelle du thermomètre est complétée par des repères qualitatifs, de part et d'autre du tube :
""Tropiques [80°C] / Syrie [~60°C] / Sénégal [~50°C] / Chal[? illisible] [~40°C] / Bains[? illisible] [30°C] / Vers[? illisible] [~25°C] / ?em[? illisible] [~10°C] / C[? illisible] [~5°C] / Glace [0°C] / P[? illisible] [~-5°C] / Paris 1830 [~18°C] / 18.[2?]8""",,2 cm (hauteur) x 6 cm (largeur) x 90 cm (longueur),,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2563 Bois | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2185 Fer | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2416 Verre
